1944,1666434230,31,1,0,0,31
1949,1666434230,153,1,146,1,6
1951,1666434230,36,2,0,0,36
1963,1666434230,54,12,0,0,54
1965,1666434230,47,3,0,0,47
1975,1666434230,41,159,47,141,-6
1978,1666434230,70,3,0,0,70
1980,1666434230,0,0,5,39,-5
1985,1666434230,63,4,0,0,63
1987,1666434230,24,242,24,22383,0
1993,1666434230,4,394,0,0,4
2003,1666434230,185,10,0,0,184
2015,1666434230,249,3,0,0,247
2025,1666434230,0,0,500,1,-500
2102,1666434230,0,0,66,2,-66
2114,1666434230,150,1701,0,0,149
2116,1666434230,196,1,0,0,195
2132,1666434230,0,0,40,111,-40
2138,1666434230,67,101,67,1,0
2142,1666434230,83,1,71,14,12
2162,1666434230,0,0,530,1,-530
2301,1666434230,767,100,0,0,760
2307,1666434230,266,4,0,0,264
2309,1666434230,153,3,0,0,152
2313,1666434230,302,2,283,2,16
2315,1666434230,0,0,450,100,-450
2349,1666434230,205,13,0,0,203
2351,1666434230,184,529,0,0,183
2353,1666434230,443,11846,441,1395,-2
2355,1666434230,98,412,95,82,3
2357,1666434230,94,76,92,12323,2
2359,1666434230,697,12,682,1859,9
2361,1666434230,1959,1103,1938,12665,2
2363,1666434230,12462,1279,12461,378,-123
2366,1666434230,0,0,65059,4,-65059
2430,1666434230,154,1,0,0,153
2432,1666434230,337,1,0,0,334
2434,1666434230,9355,1520,9262,1,0
2436,1666434230,216,62,0,0,214
2438,1666434230,0,0,160,40,-160
2440,1666434230,2395,146,2361,124,11
2442,1666434230,2500,2,2429,476,46
2444,1666434230,985,755,871,1080,105
2446,1666434230,230,20,200,5,28
2448,1666434230,0,0,368,197,-368
2452,1666434230,749,2,732,713,10
2456,1666434230,0,0,225,2,-225
2458,1666434230,0,0,107,1,-107
2481,1666434230,0,0,1413,1,-1413
2485,1666434230,0,0,1397,836,-1397
2489,1666434230,1745,38,0,0,1728
2495,1666434230,2863,6,0,0,2835
2497,1666434230,4304,2,4140,25,121
2499,1666434230,5100,250,0,0,5049
2503,1666434230,0,0,7600,24,-7600
2505,1666434230,1830,4913,1775,513,37
2507,1666434230,0,0,2330,18000,-2330
2509,1666434230,3265,9150,3246,4877,-13
2550,1666434230,771,372,766,100,-2
2552,1666434230,850,18,824,214,18
2568,1666434230,1023,1,0,0,1013
2572,1666434230,11539,19,11425,214,-1
2579,1666434230,223049,1,220349,1,470
2581,1666434230,1065694,1,0,0,1055038
2631,1666434230,0,0,42000,1,-42000
2663,1666434230,0,0,45001,1,-45001
2675,1666434230,35000,1,0,0,34650
2942,1666434230,806,1,0,0,798
2970,1666434230,0,0,428,1423,-428
2998,1666434230,0,0,2981,694,-2981
3000,1666434230,8273,930,8216,134,-25
3002,1666434230,3189,1981,3286,373,-128
3004,1666434230,8494,3656,8492,751,-82
3008,1666434230,343,200,312,102,28
3016,1666434230,2361,100,0,0,2338
3018,1666434230,0,0,1680,1296,-1680
3024,1666434230,11045,909,10855,50,80
3026,1666434230,0,0,8125,7,-8125
3028,1666434230,0,0,5300,1,-5300
3032,1666434230,425,2,0,0,421
3040,1666434230,113,10,0,0,112
3044,1666434230,36,1,0,0,36
3049,1666434230,0,0,2908,248,-2908
3051,1666434230,8179,566,8146,1193,-48
3053,1666434230,9326,1,9581,10,-348
3054,1666434230,26205,6,0,0,25943
3125,1666434230,2000,1,0,0,1980
3138,1666434230,133,10,112,806,20
3140,1666434230,0,0,157300,5,-157300
3142,1666434230,315,1281,310,2,2
3144,1666434230,456,1200,456,100,-4
3159,1666434230,0,0,2195,1,-2195
3188,1666434230,999,1,0,0,990
3202,1666434230,37928,1,37600,5,-51
3204,1666434230,152000,1,149150,6,1330
3379,1666434230,507,1,0,0,502
3389,1666434230,0,0,23267,1,-23267
3404,1666434230,3495,1,0,0,3461
3420,1666434230,191,53,0,0,190
3480,1666434230,0,0,38020,1,-38020
3678,1666434230,0,0,5990,1,-5990
3749,1666434230,0,0,39591,1,-39591
3751,1666434230,45230,2,0,0,44778
3755,1666434230,0,0,38350,1,-38350
3801,1666434230,585,6,0,0,580
3827,1666434230,0,0,1537,1,-1537
3836,1666434230,1057,1,0,0,1047
3853,1666434230,741,24,701,101,33
4012,1666434230,0,0,191,1,-191
